dataset,image_index,sigma_true,nu,sigma_hat_krishnan,psnr_diagnostic,ssim_diagnostic,lpips_diagnostic
CelebA,125,3.0,0.05,2.220296621322632,22.720360249520112,0.6732666492462158,0.26877468824386597
CelebA,126,3.0,0.05,2.353830099105835,23.1027768990781,0.687144935131073,0.24372810125350952
CelebA,127,3.0,0.05,2.3305020332336426,23.044623822250237,0.6912732720375061,0.35226044058799744
CelebA,128,3.0,0.05,2.1854913234710693,21.3953909286191,0.6526017785072327,0.27882570028305054
CelebA,129,3.0,0.05,2.237630605697632,25.39926202368555,0.7756817936897278,0.22643093764781952
CelebA,130,3.0,0.05,2.110992670059204,23.051128702666883,0.6450481414794922,0.264693021774292
CelebA,131,3.0,0.05,2.170013904571533,24.262246300446048,0.6758418083190918,0.42608147859573364
CelebA,132,3.0,0.05,2.2625224590301514,23.681919377639247,0.6551903486251831,0.3438296616077423
CelebA,133,3.0,0.05,2.3449866771698,22.763317664714464,0.622137725353241,0.28691738843917847
CelebA,134,3.0,0.05,1.847572684288025,24.567751810208204,0.7539513111114502,0.27937862277030945
CelebA,135,3.0,0.05,2.4286279678344727,22.007748029533868,0.6513328552246094,0.32441872358322144
CelebA,136,3.0,0.05,2.1650726795196533,24.697601292621016,0.5933234095573425,0.3280397057533264
CelebA,137,3.0,0.05,2.003103017807007,23.30264286984186,0.654802680015564,0.4023260474205017
CelebA,138,3.0,0.05,2.225508451461792,22.719126256434443,0.6353375315666199,0.36647382378578186
CelebA,139,3.0,0.05,2.0136935710906982,26.175021910168024,0.6745221018791199,0.27007171511650085
CelebA,140,3.0,0.05,2.249577045440674,25.00031213918588,0.7460636496543884,0.2998131811618805
CelebA,141,3.0,0.05,1.923219084739685,25.457662029833227,0.7908561825752258,0.26533833146095276
CelebA,142,3.0,0.05,2.2300808429718018,23.944572107514055,0.7194942831993103,0.19203580915927887
CelebA,143,3.0,0.05,2.266496419906616,25.479501485907004,0.7486057281494141,0.1883319467306137
CelebA,144,3.0,0.05,2.11759090423584,23.517257190096114,0.6336026191711426,0.26781392097473145
CelebA,145,3.0,0.05,2.278470277786255,23.4803645451997,0.6550192832946777,0.2922743558883667
CelebA,146,3.0,0.05,2.3652584552764893,22.723197266216182,0.6378999352455139,0.3347102403640747
CelebA,147,3.0,0.05,2.5815255641937256,24.772598371359813,0.7664092183113098,0.22540611028671265
CelebA,148,3.0,0.05,2.099519729614258,26.9078174698982,0.7771632075309753,0.18907500803470612
CelebA,149,3.0,0.05,2.558346748352051,23.348587868035512,0.7415339350700378,0.18639691174030304
CelebA,150,3.0,0.05,2.48598313331604,24.797536793401118,0.7993057370185852,0.2979394197463989
CelebA,151,3.0,0.05,2.3988044261932373,24.053810751926832,0.7740886807441711,0.20089974999427795
CelebA,152,3.0,0.05,2.4510984420776367,22.50335447553587,0.5813558101654053,0.23900106549263
CelebA,153,3.0,0.05,2.3517613410949707,24.54301158426437,0.7611590027809143,0.24701131880283356
CelebA,154,3.0,0.05,2.0107429027557373,23.736884546237384,0.6394831538200378,0.3480347692966461
CelebA,155,3.0,0.05,2.2745044231414795,25.44850788276505,0.712971031665802,0.22388385236263275
CelebA,156,3.0,0.05,2.0232768058776855,22.145493138539205,0.4987267255783081,0.44392573833465576
CelebA,157,3.0,0.05,1.964007019996643,25.245442618719768,0.7384066581726074,0.26343122124671936
CelebA,158,3.0,0.05,2.334667205810547,24.927941721361343,0.7465486526489258,0.21595719456672668
CelebA,159,3.0,0.05,2.2984495162963867,21.465710143129023,0.6405674815177917,0.3185926079750061
CelebA,160,3.0,0.05,2.097055196762085,24.39509163382615,0.7042083740234375,0.32895970344543457
CelebA,161,3.0,0.05,2.3491930961608887,22.00878463764825,0.6082175374031067,0.3386480510234833
CelebA,162,3.0,0.05,1.9614009857177734,26.797294229367175,0.727222740650177,0.2528758943080902
CelebA,163,3.0,0.05,2.18502140045166,20.370922450104857,0.5343918204307556,0.4360677897930145
CelebA,164,3.0,0.05,1.8970352411270142,24.158106896677932,0.6094896197319031,0.2835169732570648
CelebA,165,3.0,0.05,2.358426094055176,22.62726831060325,0.7074171900749207,0.23816579580307007
CelebA,166,3.0,0.05,2.445025682449341,21.539692915874888,0.7223955988883972,0.22291980683803558
CelebA,167,3.0,0.05,2.3991520404815674,24.045616072863446,0.7043991088867188,0.27757465839385986
CelebA,168,3.0,0.05,2.49520206451416,22.40984999446289,0.6927892565727234,0.27122074365615845
CelebA,169,3.0,0.05,2.3880422115325928,25.991213114034977,0.8178326487541199,0.18059560656547546
CelebA,170,3.0,0.05,1.6122075319290161,24.227356762529514,0.6645755171775818,0.37942880392074585
CelebA,171,3.0,0.05,2.0229671001434326,24.302203036796776,0.6674075126647949,0.27167755365371704
CelebA,172,3.0,0.05,2.540682315826416,24.899298140877676,0.7394821643829346,0.21393054723739624
CelebA,173,3.0,0.05,2.3828134536743164,25.02859130125854,0.6697227358818054,0.16857454180717468
CelebA,174,3.0,0.05,2.2745020389556885,22.66672649264164,0.6643433570861816,0.28732237219810486
CelebA,175,3.0,0.05,2.0189521312713623,22.39778175404709,0.5951977968215942,0.38393038511276245
CelebA,176,3.0,0.05,2.3314852714538574,20.860082159077606,0.6089087128639221,0.44948360323905945
CelebA,177,3.0,0.05,2.3634192943573,24.4017570499555,0.7497401237487793,0.22745120525360107
CelebA,178,3.0,0.05,2.2797086238861084,22.51662252695617,0.7083163261413574,0.19113339483737946
CelebA,179,3.0,0.05,1.9207494258880615,22.504011354880184,0.6349615454673767,0.2977449297904968
CelebA,180,3.0,0.05,2.5462679862976074,23.60681114696817,0.7044972777366638,0.28397220373153687
CelebA,181,3.0,0.05,2.0166380405426025,25.565464166900536,0.6753101348876953,0.2620418965816498
CelebA,182,3.0,0.05,1.9170012474060059,21.693677589753673,0.5765839219093323,0.4266313910484314
CelebA,183,3.0,0.05,1.8056193590164185,24.254130885532412,0.6209784150123596,0.4265323877334595
CelebA,184,3.0,0.05,2.5828423500061035,23.17977935842968,0.7239050269126892,0.2978411316871643
CelebA,185,3.0,0.05,1.0002509355545044,25.371437707387003,0.6018579602241516,0.4533776342868805
CelebA,186,3.0,0.05,2.11311674118042,24.89749641205423,0.7259442210197449,0.21744006872177124
CelebA,187,3.0,0.05,2.3351006507873535,26.17819152804616,0.8174731731414795,0.1479756087064743
CelebA,188,3.0,0.05,2.458205461502075,26.83726228765009,0.8475906252861023,0.08101880550384521
CelebA,189,3.0,0.05,2.226231098175049,23.534399270379033,0.6600432395935059,0.37103894352912903
CelebA,190,3.0,0.05,1.9830313920974731,26.261256591396375,0.6633946895599365,0.18463772535324097
CelebA,191,3.0,0.05,2.2980356216430664,22.23061212465037,0.6831388473510742,0.2253539115190506
CelebA,192,3.0,0.05,1.8618050813674927,24.895605525777157,0.7124013900756836,0.2944388687610626
CelebA,193,3.0,0.05,2.1009128093719482,20.784393992491708,0.5696209073066711,0.4308210015296936
CelebA,194,3.0,0.05,2.364183187484741,24.021137165850792,0.720221221446991,0.3388296067714691
CelebA,195,3.0,0.05,2.389735698699951,24.019943856613967,0.6169368028640747,0.27908405661582947
CelebA,196,3.0,0.05,2.3099613189697266,20.246690521951187,0.5499451160430908,0.5397236347198486
CelebA,197,3.0,0.05,2.0955629348754883,25.26276045808339,0.6817751526832581,0.2502414584159851
CelebA,198,3.0,0.05,2.35284161567688,23.263587495815074,0.6560366153717041,0.28932297229766846
CelebA,199,3.0,0.05,2.404921293258667,23.958303077383643,0.6926803588867188,0.1519012600183487
CelebA,200,3.0,0.05,2.083655834197998,24.79775257198177,0.7399759292602539,0.24631939828395844
CelebA,201,3.0,0.05,2.397228479385376,22.124428321174904,0.6832147240638733,0.3000912070274353
CelebA,202,3.0,0.05,2.4474525451660156,22.530956146471723,0.6614313125610352,0.28131768107414246
CelebA,203,3.0,0.05,2.2879638671875,22.769044653813037,0.7587228417396545,0.26910579204559326
CelebA,204,3.0,0.05,2.3334109783172607,24.76843948426029,0.6263050436973572,0.2093629240989685
CelebA,205,3.0,0.05,2.3339974880218506,22.486686114127693,0.6130557656288147,0.4792039096355438
CelebA,206,3.0,0.05,2.0163626670837402,24.01963562984158,0.6694100499153137,0.3030998706817627
CelebA,207,3.0,0.05,2.079190492630005,22.335799675518686,0.6932184100151062,0.3813144862651825
CelebA,208,3.0,0.05,2.3633813858032227,24.67920114329949,0.683482825756073,0.269284725189209
CelebA,209,3.0,0.05,2.2766590118408203,26.27779906632145,0.7998525500297546,0.1214221641421318
CelebA,210,3.0,0.05,2.4500155448913574,25.754628304340134,0.7206853032112122,0.22807560861110687
CelebA,211,3.0,0.05,2.4844772815704346,22.43175427427193,0.7041106224060059,0.28783223032951355
CelebA,212,3.0,0.05,2.0826334953308105,26.40343302393188,0.6872202754020691,0.32426297664642334
CelebA,213,3.0,0.05,2.334294319152832,24.358193201717473,0.7121707797050476,0.2087351381778717
CelebA,214,3.0,0.05,2.1750400066375732,23.12776921397687,0.6479782462120056,0.2157532274723053
CelebA,215,3.0,0.05,2.452502965927124,24.146748696694914,0.6115529537200928,0.2707374393939972
CelebA,216,3.0,0.05,2.1846764087677,25.538046736504487,0.7270054817199707,0.2632499039173126
CelebA,217,3.0,0.05,2.3785500526428223,21.03798174922656,0.6691792607307434,0.22734937071800232
CelebA,218,3.0,0.05,2.0034639835357666,22.59906330782816,0.5658807158470154,0.32427090406417847
CelebA,219,3.0,0.05,2.3964076042175293,23.492815030046298,0.6892936825752258,0.3422625660896301
CelebA,220,3.0,0.05,2.353504180908203,25.361548212151735,0.8197948336601257,0.1890665590763092
CelebA,221,3.0,0.05,2.40628981590271,22.105938244174475,0.6521582007408142,0.2473703920841217
CelebA,222,3.0,0.05,2.4306249618530273,22.49339397237481,0.7026987075805664,0.2135307788848877
CelebA,223,3.0,0.05,2.3604073524475098,24.069942569992158,0.7120552062988281,0.2224230021238327
CelebA,224,3.0,0.05,2.0753753185272217,24.67735276229021,0.7293651700019836,0.29398447275161743
CelebA,225,3.0,0.05,2.4738776683807373,23.730573082278703,0.7171186804771423,0.23443999886512756
CelebA,226,3.0,0.05,2.1678545475006104,23.338020999448055,0.6255583167076111,0.4195193350315094
CelebA,227,3.0,0.05,2.2166523933410645,22.738456788251874,0.6013643741607666,0.511536180973053
CelebA,228,3.0,0.05,2.193793773651123,22.698731876287347,0.6303017735481262,0.33977627754211426
CelebA,229,3.0,0.05,2.515488624572754,24.48312543364519,0.6708841323852539,0.27323460578918457
CelebA,230,3.0,0.05,2.272104024887085,20.44304082940942,0.6387991905212402,0.40943682193756104
CelebA,231,3.0,0.05,1.9941630363464355,25.326338508314645,0.7598697543144226,0.23959170281887054
CelebA,232,3.0,0.05,2.112349033355713,23.956586719080967,0.656005859375,0.26581844687461853
CelebA,233,3.0,0.05,1.9604854583740234,26.74828576803833,0.7679186463356018,0.2722340226173401
CelebA,234,3.0,0.05,2.033799648284912,26.950678147417293,0.7487166523933411,0.29479166865348816
CelebA,235,3.0,0.05,2.5191328525543213,22.037576267643722,0.704092800617218,0.28245973587036133
CelebA,236,3.0,0.05,2.0727248191833496,22.349851798880408,0.5899953246116638,0.4131482243537903
CelebA,237,3.0,0.05,2.2745158672332764,26.400707895120703,0.8208246827125549,0.1587858647108078
CelebA,238,3.0,0.05,2.384850025177002,23.71082228817308,0.6958482265472412,0.27111923694610596
CelebA,239,3.0,0.05,1.9555613994598389,20.459591160659265,0.5231342911720276,0.4844842553138733
CelebA,240,3.0,0.05,2.3334174156188965,23.546824165474945,0.6612085103988647,0.3469581604003906
CelebA,241,3.0,0.05,1.7696009874343872,21.427792597621487,0.5843825936317444,0.2931988835334778
CelebA,242,3.0,0.05,2.1806740760803223,24.446633490392035,0.6156607866287231,0.24102783203125
CelebA,243,3.0,0.05,2.2289929389953613,23.63871565704365,0.693311870098114,0.27277886867523193
CelebA,244,3.0,0.05,2.1598896980285645,23.630887484665976,0.7386395335197449,0.2289811372756958
CelebA,245,3.0,0.05,2.169311761856079,22.81517857483219,0.5777924656867981,0.3555017411708832
CelebA,246,3.0,0.05,2.2660913467407227,24.86248649592877,0.7888204455375671,0.1604139804840088
CelebA,247,3.0,0.05,2.0024771690368652,23.78582200212624,0.6096267104148865,0.37550726532936096
CelebA,248,3.0,0.05,2.401540756225586,23.56811919500227,0.6459584832191467,0.2882390320301056
CelebA,249,3.0,0.05,2.3363914489746094,24.068504057148527,0.6621076464653015,0.2582355737686157
CelebA,0,3.0,0.1,2.107097864151001,20.903873693581904,0.5773705840110779,0.358991414308548
CelebA,1,3.0,0.1,1.5873780250549316,23.185990064227383,0.6673021912574768,0.2611832022666931
CelebA,2,3.0,0.1,1.9125679731369019,23.659948122875246,0.6432221531867981,0.2823678255081177
CelebA,3,3.0,0.1,1.3402378559112549,24.780082685815238,0.75618577003479,0.3444386422634125
CelebA,4,3.0,0.1,1.4329646825790405,22.982861634763474,0.6287007331848145,0.35110804438591003
CelebA,5,3.0,0.1,1.8051201105117798,21.57357235858332,0.646176278591156,0.41216421127319336
CelebA,6,3.0,0.1,1.2230700254440308,24.943264671706615,0.6826772689819336,0.3470924198627472
CelebA,7,3.0,0.1,1.9696444272994995,22.322545064662023,0.5989713668823242,0.43982964754104614
CelebA,8,3.0,0.1,1.0637946128845215,24.81479505236473,0.6670832633972168,0.3090563416481018
CelebA,9,3.0,0.1,2.0566370487213135,20.85827007830258,0.6302686333656311,0.28267455101013184
CelebA,10,3.0,0.1,1.7937959432601929,23.34749667081137,0.6704163551330566,0.2876455783843994
CelebA,11,3.0,0.1,2.0296132564544678,23.336917191544874,0.7063339352607727,0.2781173586845398
CelebA,12,3.0,0.1,1.7757879495620728,23.87319144791704,0.6240061521530151,0.3584951162338257
CelebA,13,3.0,0.1,1.3401902914047241,24.20982900777004,0.7068683505058289,0.2958236336708069
CelebA,14,3.0,0.1,1.4885586500167847,25.529345883585044,0.7559037208557129,0.24587678909301758
CelebA,15,3.0,0.1,0.3491223156452179,24.695821684371325,0.6496541500091553,0.3805348575115204
CelebA,16,3.0,0.1,2.2291104793548584,20.05640427479854,0.6418708562850952,0.3413721024990082
CelebA,17,3.0,0.1,2.002481460571289,24.05676756963524,0.7347415089607239,0.283905565738678
CelebA,18,3.0,0.1,1.628271460533142,25.05621287403669,0.7878007292747498,0.22950108349323273
CelebA,19,3.0,0.1,1.3172332048416138,23.349462422689374,0.6772475838661194,0.3567948639392853
CelebA,20,3.0,0.1,2.2925140857696533,23.513069182590733,0.7909749150276184,0.22528210282325745
CelebA,21,3.0,0.1,2.2309024333953857,21.497521423182594,0.5638571381568909,0.3215612769126892
CelebA,22,3.0,0.1,1.8968560695648193,23.43230253959471,0.7000728249549866,0.33481135964393616
CelebA,23,3.0,0.1,2.072244882583618,26.116450898797666,0.7410443425178528,0.37516871094703674
CelebA,24,3.0,0.1,1.9253593683242798,24.22075120959898,0.6602985262870789,0.28010597825050354
CelebA,25,3.0,0.1,1.4994099140167236,24.246901602972912,0.7040550708770752,0.2839719355106354
CelebA,26,3.0,0.1,1.9382840394973755,22.05966621632807,0.6725708842277527,0.2611193060874939
CelebA,27,3.0,0.1,1.4830933809280396,23.29951909193284,0.6170756220817566,0.3713056147098541
CelebA,28,3.0,0.1,1.244425892829895,21.585265624643455,0.6305992007255554,0.3905442953109741
CelebA,29,3.0,0.1,2.53092098236084,23.743797540190123,0.7878106236457825,0.2750692665576935
CelebA,30,3.0,0.1,1.3412889242172241,24.227347394943223,0.6582496166229248,0.3496931493282318
CelebA,31,3.0,0.1,1.91362464427948,21.719327412036876,0.5728704929351807,0.34945595264434814
CelebA,32,3.0,0.1,2.094310760498047,19.739556290978552,0.5919482707977295,0.26320528984069824
CelebA,33,3.0,0.1,2.2475533485412598,22.357464962747386,0.6301314830780029,0.3682873249053955
CelebA,34,3.0,0.1,2.092521905899048,21.429447164142772,0.6599614024162292,0.32381874322891235
CelebA,35,3.0,0.1,1.1582086086273193,26.112955797659822,0.8078210353851318,0.19682568311691284
CelebA,36,3.0,0.1,1.5919818878173828,24.08525270604489,0.7205374836921692,0.24701489508152008
CelebA,37,3.0,0.1,1.2797855138778687,22.921839849176706,0.6466001868247986,0.32485494017601013
CelebA,38,3.0,0.1,1.3551455736160278,23.951961161962704,0.6542348265647888,0.3758939504623413
CelebA,39,3.0,0.1,2.186201572418213,20.09252693668231,0.6236090660095215,0.3533620834350586
CelebA,40,3.0,0.1,2.1304023265838623,22.39895021253472,0.6670269966125488,0.3316632807254791
CelebA,41,3.0,0.1,1.7344253063201904,23.476869844837903,0.7446164488792419,0.35328465700149536
CelebA,42,3.0,0.1,1.418879747390747,21.87555448251381,0.5935224890708923,0.4505111575126648
CelebA,43,3.0,0.1,2.374058723449707,24.63964285502407,0.7088143229484558,0.2925197184085846
CelebA,44,3.0,0.1,1.8091920614242554,23.671508073971538,0.64299076795578,0.2527014911174774
CelebA,45,3.0,0.1,0.10463911294937134,24.646185043030094,0.6614168286323547,0.4295889437198639
CelebA,46,3.0,0.1,1.5101146697998047,24.62696913396876,0.7364988923072815,0.2865556478500366
CelebA,47,3.0,0.1,1.3059227466583252,24.728906323666312,0.6284255981445312,0.4021492004394531
CelebA,48,3.0,0.1,1.5723589658737183,22.85976053152872,0.7016103267669678,0.33880144357681274
CelebA,49,3.0,0.1,1.59438157081604,25.85206598712656,0.6380374431610107,0.22400406002998352
CelebA,50,3.0,0.1,0.6297744512557983,23.61595962583541,0.5947146415710449,0.34212031960487366
CelebA,51,3.0,0.1,1.7568877935409546,22.36470453487208,0.5842975974082947,0.3545379042625427
CelebA,52,3.0,0.1,0.8829456567764282,23.38048105598947,0.6703426241874695,0.3370857238769531
CelebA,53,3.0,0.1,1.9232615232467651,23.494003945964117,0.7224028706550598,0.2924678921699524
CelebA,54,3.0,0.1,2.1099095344543457,24.248462036238998,0.7167181968688965,0.3018440902233124
CelebA,55,3.0,0.1,2.274522304534912,23.76365351187443,0.7089653015136719,0.2700733542442322
CelebA,56,3.0,0.1,2.3804845809936523,23.01908589599783,0.7691094279289246,0.19255074858665466
CelebA,57,3.0,0.1,2.1317813396453857,21.620362827100863,0.6560618877410889,0.36096152663230896
CelebA,58,3.0,0.1,2.0379719734191895,24.23828857688203,0.6739947199821472,0.26103243231773376
CelebA,59,3.0,0.1,1.744931936264038,24.692894729855944,0.7375481128692627,0.27201125025749207
CelebA,60,3.0,0.1,1.0054737329483032,24.128491046590867,0.5689674615859985,0.3578006625175476
CelebA,61,3.0,0.1,2.144493579864502,22.368695026021474,0.6111758351325989,0.3230900466442108
CelebA,62,3.0,0.1,2.0548107624053955,22.424226512450616,0.6310005784034729,0.29755228757858276
CelebA,63,3.0,0.1,2.0986924171447754,21.900851735647727,0.6466341018676758,0.40939849615097046
CelebA,64,3.0,0.1,1.381653904914856,22.15275971957828,0.667166531085968,0.445259153842926
CelebA,65,3.0,0.1,2.2639760971069336,24.642154834427224,0.8234472274780273,0.2541511356830597
CelebA,66,3.0,0.1,2.3996524810791016,25.22290604910943,0.7887524962425232,0.2077482044696808
CelebA,67,3.0,0.1,0.7902933955192566,25.358503965326964,0.6356517672538757,0.35039541125297546
CelebA,68,3.0,0.1,0.8036441206932068,22.741588135170705,0.6011660695075989,0.4314468204975128
CelebA,69,3.0,0.1,0.7357210516929626,25.918771755551823,0.7455165982246399,0.2291341871023178
CelebA,70,3.0,0.1,1.3184123039245605,24.822979636206284,0.6790242791175842,0.3255595564842224
CelebA,71,3.0,0.1,2.1085212230682373,21.958905335659246,0.7312614321708679,0.22799548506736755
CelebA,72,3.0,0.1,2.2208290100097656,21.149409569362984,0.6029048562049866,0.37034106254577637
CelebA,73,3.0,0.1,2.054929733276367,25.688638350481877,0.8161745071411133,0.2130727618932724
CelebA,74,3.0,0.1,2.105072259902954,22.123690212254434,0.7183558940887451,0.32148462533950806
CelebA,75,3.0,0.1,1.7697733640670776,27.292996401192543,0.8491780161857605,0.14948001503944397
CelebA,76,3.0,0.1,1.3977289199829102,22.340832388530792,0.6065201163291931,0.42875218391418457
CelebA,77,3.0,0.1,1.1959494352340698,23.307242453297192,0.6072415709495544,0.3833029866218567
CelebA,78,3.0,0.1,2.297909736633301,20.67367832365525,0.6550159454345703,0.359548419713974
CelebA,79,3.0,0.1,2.2242050170898438,23.93744746072199,0.6805065274238586,0.2937956154346466
CelebA,80,3.0,0.1,1.2243903875350952,21.793862188664818,0.510053813457489,0.4579829275608063
CelebA,81,3.0,0.1,1.5853132009506226,23.84404735798638,0.6530753970146179,0.2776947617530823
CelebA,82,3.0,0.1,1.81820547580719,23.39761286419231,0.6763076782226562,0.38057178258895874
CelebA,83,3.0,0.1,1.857251763343811,23.41923075468832,0.7102759480476379,0.2802153527736664
CelebA,84,3.0,0.1,2.1303582191467285,22.047465123963292,0.6910720467567444,0.2268989533185959
CelebA,85,3.0,0.1,1.7481677532196045,21.921099479681153,0.6412027478218079,0.2817200720310211
CelebA,86,3.0,0.1,2.295062303543091,22.075286185706254,0.7245981097221375,0.25284141302108765
CelebA,87,3.0,0.1,1.781177043914795,23.33925073890271,0.7400596141815186,0.20787449181079865
CelebA,88,3.0,0.1,0.8692616820335388,23.94077555185075,0.6416848301887512,0.4622303247451782
CelebA,89,3.0,0.1,1.7165573835372925,21.98105342862182,0.6133251786231995,0.3586183190345764
CelebA,90,3.0,0.1,2.2762515544891357,24.202904040892438,0.7623016238212585,0.18214786052703857
CelebA,91,3.0,0.1,1.442282795906067,24.78971435702901,0.6556634902954102,0.3257860541343689
CelebA,92,3.0,0.1,2.3164258003234863,23.189143637498205,0.6972046494483948,0.20746514201164246
CelebA,93,3.0,0.1,1.9890258312225342,21.55660061343152,0.6274513602256775,0.3561190366744995
CelebA,94,3.0,0.1,2.2235357761383057,20.377295884212096,0.6885480880737305,0.34056493639945984
CelebA,95,3.0,0.1,1.8772777318954468,24.997053172390782,0.7687742710113525,0.2736760973930359
CelebA,96,3.0,0.1,1.6699259281158447,22.37977264851971,0.6464657783508301,0.4439207911491394
CelebA,97,3.0,0.1,1.2553907632827759,22.88623558168094,0.591797411441803,0.3935021460056305
CelebA,98,3.0,0.1,2.0371036529541016,19.810314356750172,0.5189034938812256,0.3929814398288727
CelebA,99,3.0,0.1,1.918465495109558,23.171888334533357,0.6795020699501038,0.2894528806209564
CelebA,100,3.0,0.1,0.49508801102638245,23.173150859083847,0.5765223503112793,0.44350922107696533
CelebA,101,3.0,0.1,2.1086785793304443,24.325238362375746,0.6804153919219971,0.24814675748348236
CelebA,102,3.0,0.1,1.1433008909225464,22.134991602474578,0.6810780167579651,0.3290793001651764
CelebA,103,3.0,0.1,0.28549960255622864,22.56714043086398,0.5561683177947998,0.5374323725700378
CelebA,104,3.0,0.1,1.6338422298431396,21.864352758485023,0.657072126865387,0.4820956289768219
CelebA,105,3.0,0.1,0.2822696566581726,28.16620209665636,0.773320198059082,0.23694317042827606
CelebA,106,3.0,0.1,1.35088312625885,23.25960786414949,0.652708113193512,0.46644270420074463
CelebA,107,3.0,0.1,1.9850555658340454,22.238562378073308,0.634177565574646,0.3619906008243561
CelebA,108,3.0,0.1,2.1060891151428223,21.98024835279879,0.6597525477409363,0.3819114565849304
CelebA,109,3.0,0.1,0.3553650379180908,24.652173329234888,0.6488168239593506,0.4742708206176758
CelebA,110,3.0,0.1,1.249491810798645,24.33980361629077,0.744910717010498,0.29408615827560425
CelebA,111,3.0,0.1,1.3750789165496826,24.22421975097975,0.6867205500602722,0.45082995295524597
CelebA,112,3.0,0.1,1.3205164670944214,21.48558195342677,0.6376658082008362,0.3514038920402527
CelebA,113,3.0,0.1,1.4207687377929688,22.29694382005561,0.6276045441627502,0.45227497816085815
CelebA,114,3.0,0.1,1.7693536281585693,23.48369787482568,0.6086786389350891,0.4778200685977936
CelebA,115,3.0,0.1,1.9112257957458496,22.94973656312645,0.6014589667320251,0.26321685314178467
CelebA,116,3.0,0.1,2.2255051136016846,23.776898654083478,0.7649831771850586,0.19835230708122253
CelebA,117,3.0,0.1,0.33858180046081543,25.831198471386607,0.6901810169219971,0.39845937490463257
CelebA,118,3.0,0.1,2.171656847000122,19.88169763562356,0.5902155041694641,0.40503889322280884
CelebA,119,3.0,0.1,0.3854745030403137,22.040216853447745,0.5235164761543274,0.47808703780174255
CelebA,120,3.0,0.1,1.6913728713989258,22.754470944688165,0.6727544665336609,0.341276615858078
CelebA,121,3.0,0.1,1.5422251224517822,21.286597596650765,0.5861413478851318,0.4371158480644226
CelebA,122,3.0,0.1,2.023275136947632,27.055518199197238,0.8389852643013,0.1864962875843048
CelebA,123,3.0,0.1,2.3667564392089844,24.94924834122694,0.7435265183448792,0.19443048536777496
CelebA,124,3.0,0.1,2.4379522800445557,22.050469705960435,0.7487967014312744,0.2840191423892975
CelebA,125,3.0,0.1,1.7579255104064941,22.304829846037165,0.6485064625740051,0.31242233514785767
CelebA,126,3.0,0.1,2.094541072845459,22.95192410170221,0.6840068697929382,0.2585778534412384
CelebA,127,3.0,0.1,1.9049968719482422,22.800610201818046,0.6843163371086121,0.3752502202987671
CelebA,128,3.0,0.1,1.8217085599899292,21.198710232678724,0.6448438763618469,0.2988683581352234
CelebA,129,3.0,0.1,1.58967924118042,24.681896289670316,0.7570942044258118,0.26201945543289185
CelebA,130,3.0,0.1,1.500470757484436,22.626102318426558,0.6196413040161133,0.3125537633895874
CelebA,131,3.0,0.1,1.575169563293457,23.829179572711546,0.6684103012084961,0.4468713104724884
CelebA,132,3.0,0.1,1.7382375001907349,23.463404830326944,0.6510623097419739,0.3646443486213684
CelebA,133,3.0,0.1,2.054687738418579,22.522287184441886,0.6099467873573303,0.30273234844207764
CelebA,134,3.0,0.1,0.7680704593658447,23.698704245521178,0.7342448234558105,0.33427417278289795
CelebA,135,3.0,0.1,2.2290375232696533,21.834268508413437,0.6471011638641357,0.3425891399383545
CelebA,136,3.0,0.1,1.4164141416549683,24.03343641509679,0.5784127712249756,0.3806172311306
CelebA,137,3.0,0.1,1.1636701822280884,22.947671322085302,0.6416501998901367,0.4387826919555664
CelebA,138,3.0,0.1,1.7194409370422363,22.434553363556372,0.6272425651550293,0.3902665376663208
CelebA,139,3.0,0.1,0.9898762702941895,25.46186579743835,0.652610719203949,0.3245614171028137
CelebA,140,3.0,0.1,1.6645972728729248,24.32534019719992,0.7311944365501404,0.34146419167518616
CelebA,141,3.0,0.1,0.8418523073196411,24.668097162921207,0.7700400948524475,0.34179994463920593
CelebA,142,3.0,0.1,1.7525852918624878,23.32076551599284,0.6955595016479492,0.2767340838909149
CelebA,143,3.0,0.1,1.6967109441757202,24.83042619516208,0.7315443158149719,0.23328542709350586
CelebA,144,3.0,0.1,1.5317955017089844,23.06219639215502,0.6143605709075928,0.3274190127849579
CelebA,145,3.0,0.1,1.8278546333312988,23.260933431559707,0.6480123996734619,0.31223204731941223
CelebA,146,3.0,0.1,2.1293952465057373,22.545657399496925,0.6336214542388916,0.34157320857048035
CelebA,147,3.0,0.1,2.3582162857055664,24.523830588618548,0.761286735534668,0.2390899956226349
CelebA,148,3.0,0.1,1.2415071725845337,25.992187042529864,0.7575926780700684,0.21784529089927673
CelebA,149,3.0,0.1,2.441117525100708,23.147805350379006,0.7373831272125244,0.1936078518629074
CelebA,150,3.0,0.1,2.2232327461242676,24.546192618301145,0.789340078830719,0.32010018825531006
CelebA,151,3.0,0.1,2.1413891315460205,23.615859652571856,0.763712465763092,0.21389833092689514
CelebA,152,3.0,0.1,2.3089232444763184,22.284367591356215,0.5714161992073059,0.24594290554523468
CelebA,153,3.0,0.1,1.9861559867858887,24.058850435105136,0.7479000687599182,0.28995978832244873
CelebA,154,3.0,0.1,1.2109569311141968,23.135742770860382,0.6170324683189392,0.4086953401565552
CelebA,155,3.0,0.1,1.7134153842926025,24.672505576643164,0.6931002140045166,0.2762073576450348
